,title,review
0,https://mydramalist.com/27923-prison-playbook-special/reviews?xlang=en-US&page=,"Overall
10
Story
10
Acting/Cast
10
Music
10
Rewatch Value
10
Super love this series! Really one of the best!

First episode and I almost drop this one. Thought maybe black comedy isn't my cup of tea. But I went back here and to my surprise, it surpassed Secret Forest rating, which topped my list last year. I couldn't believe it! So I decided to continue watching it because I couldn't accept the fact that this show went beyond SF ratings. Lol. Lo and behold, I fell in love with this series every episode onwards. So glad I continued watching it. It deserves its spot here. And did I mention I watched this twice already? Lol.

The things that I absolutely love about this show are:
1. Plot - It really intrigued me at first. Thought it's something like Miracle in Cell No. 7. Each character has a colorful background story that adds spice to the entire plot.
2. Cast - I love them soooo much! Super love the idea that the director chose fresh faces. You know, you wouldn't know what to expect. The usual people with villain roles esp lt. Paeng became the my oh-so-loved character here. While some actors who are usually the protaganists ended as the antagonists. The chemistry among the actors is superb!

And of course, who wouldn't love Looney?!! Oh my gosh. If it weren't for him, I wouldn't have continued watching this and I would have missed a lot! He played a major role in this show and I so love his banter with Kaist and Cap Yoo. He was excellent! Hope he gets more projects after this!

One more character that will be ingrained in my mind is Park Hae Soo. I've been with kdrama since 2003 and who?! Who was this actor that suddenly popped up and got that main role!? I love him! He's good when he acts dumb, but when he's angry or hurt, he has effectively delivered those emotions. Where have you been, PHS? Lol. So love his bromance with JKH. JKH is, of course, in no doubt owned his role.

Lots of love for this drama. I still have so much to say but you people just watch it for yourself! Lol!

Read More"
1,https://mydramalist.com/27923-prison-playbook-special/reviews?xlang=en-US&page=,"Overall
10
Story
9.0
Acting/Cast
10
Music
10
Rewatch Value
10
Spectacular
When I saw the title of the drama series. I thought it was so serious and the story lines might be more about serious crimes. But when I started to watch it, it was hilarious and very funny. But then they are stories that are very touching and mostly it makes me cry. This series gives hopes and gives you full understanding of life in prison, not in very serious way. So I really enjoyed watching it... One of my favorite drama series.
Applaud for the main cast Kim Je Hyuk (Park Hae Soo) and Lee Joon Ho (Jyung Kyun Ho) who we know that the act great with their role.
But uprising star which I was enjoyed so much was ""Loony"" himself Yoo Han Yang (Lee Kyu Hyung), I really have so much fun with his character. I was laughing out loud. He makes everything so funny. And the rest of the stars I can say really enjoyed each character.

Read More"
2,https://mydramalist.com/49231-move-to-heaven/reviews?xlang=en-US&page=,"Overall
9.0
Story
9.0
Acting/Cast
10
Music
9.0
Rewatch Value
10
Authentic Portrayal Of Asperger's
As someone who who has been diagnosed with Asperger's herself and as a mother of a son who is diagnosed the same I felt compelled to write a review for this drama. Tang Jung Sang is simply amazing and very authentic in the part of Gu Ru. I cannot stress that enough. Some people might try to disagree with me, but you have to understand, we all have different traits that manifest. Though I, as a female Aspie am totally different than Gu Ru, I still could relate to many traits that the character had and how they were acted out. My son is a lot more similar, though not as extreme, but he also has had professional therapy and has been raised by a mother who is also an Aspie. In the drama, it is shown that Gu Ru's father was the one who worked with him throughout his life, so of course he would still have many issues, though his father did such a a wonderful job just by accepting him and loving him for he is and teaching him. Honestly, the simple teachings his father gave to him were so very similar to how I have taught my son. His father was not autistic but still. He just knew how to get through to Gu Ru in such a patient, loving way. I mean, it is such a simple approach, how he shown doing things, but it is always the *right* way. That is exactly how parents of autistic children should communicate. I saw so many traits, however, that my son had when younger, before the years of therapy began. (Not ABA. I just want to make that clear before anyone jumps on me. I am talking social skills.) For instance, as a child, my son, like Gu Ru, would talk robotically and stim much more when overwhelmed. Also, he still walks very stiffly and won't make eye contact at all.

Another thing that I must point out is very authentic is his ability to memorize what he sees. In my case, I cannot in the way he does, but I can memorize an accent if I hear it once and determine where the person speaking is from. My son can memorize languages and mathmatical concepts. Again, our traits, while similar, can manifest differently.

A number of shows and dramas have been coming out lately that make autism the focal point. I haven't seen all of them, but Move To Heaven nails it. I can also vouch because even though I have explained my and my son's differences to Gu Ru, I know quite a few just like him. In fact, while watching, it is easy to think Tang Jung Sang actually has Asperger's, he is that good at acting it out.

Anyway, on to the rest.

The story is heartwrenching in so many ways, but deeply moving. The main focus is actually the relationship between Gu Ru and his long lost uncle. His uncle appears like a selfish, uncaring slob, but as the story progresses, we get to understand him more and see his heart soften for his nephew. As usual, Lee Je Hoon is excellent. He is such a great actor. He can show a range of emotions and also, just like in Taxi Driver, he kicks butt in fighting scenes.

I give this drama a 9 because it is wonderful, beautiful and doesn't screw up showing autism. I would have given it a 10 but I was kind of hoping for a certain plot twist and it didn't happen. Lol (What did happen was still good, I just really wanted the other thing. Haha!) Also, it left off with something like...not a cliffhanger but something you are left waiting to see what and if anything happens there. It was totally on purpose as an opening for a possible second season on Netflix, I just hate it when they do that when nothing is confirmed. Don't leave peeps hanging! I do hope there is a Season 2. I will watch if there is.
Read More"
3,https://mydramalist.com/49231-move-to-heaven/reviews?xlang=en-US&page=,"Overall
8.5
Story
9.0
Acting/Cast
9.5
Music
9.0
Rewatch Value
10
ART OF APPRECIATING LIFE
Move to Heaven drama is the kind of thing you need when you are desperately seeking the meaning of your life. The most important purpose of this drama is to change our perspectives about ""grieving"" to someone's demise. Every other episode has it's beautiful message to deliver. This drama portrays important issues while celebrating people's life and showing both respect and shade to ""death"". It is so very wholesome and will truly evoke your emotions. So, if you're a worshiper of ""slice of life"" dramas,this drama is for YOU.

The drama starts with someone's misery hinting a tragic journey but the entire journey is just beautiful. Saying that it will make you cry tears of happiness will be an understatement because this is one of those heart-warming Kdramas out there.

Simply, the drama consists several different stories that worked likes dots and connecting them made the drama complete. Ofc, it has its basic steady plot too which is appealing (you can read it in the synopsis).

This drama also emphasizes on how a dead can communicate with the living from what they've left behind. This particular thing have touched the core of my heart and I'm sure it's been mesmerizing for everyone too.

The write has done very well in touching different forms if life in the guise of societal issues which will definitely fuel up the positive stances and enroute acceptance in people's midsets. The direction abd screenplay is simply like adding feather to a cap. Good job in cinematography too. The crew has done a commendable job here.

Then comes the cast. I swear to my happiness, the production has done a very good job in casting, be it the major characters or the guest characters, I would say they are the appropriate choice. I was so happy seeing soooo many guest characters.

Lee Jee Hoon, definitely one of the best Korean actors has once again won our hearts with his acting, played his character really well. Tang Joon Sang, being a newbie, I am sure this drama and his acting, will bring him enormous opportunity. He's so cute and was really good in playing someone with Asperger's syndrome. I like Hong Seung Hee in Navillera (another slice of life heart-warming drama) though her screen timing was limited and here she did good too.

EVERYTHING FELT SO BEAUTIFUL.

Let's talk about the ending. Let me say you that I am not okay with it. It has an open ending hinting for a new season but is that necessary? They could have closed the drama with the scene before the last scene too but they decided to extend it with a big twist. Idk what's in the writer's mind but I am looking forward to it. I was actually wishing there'd be more episodes given that it's soooo good, but am not happy because in most of the cases the dramas with extended seasons ended up getting messed. I really really hope it won't happen with MOVE TO HEAVEN.

*****
Read More"
4,https://mydramalist.com/49231-move-to-heaven/reviews?xlang=en-US&page=,"Overall
10
Story
10
Acting/Cast
9.5
Music
10
Rewatch Value
7.0
A touching drama criticizing society in the most beautiful way
This was an emotional ride with every singel emotion known ... I have probably cried every singel type of tear i know of.... so to say I was touched is an understatement.

This drama combines important issues while celebrating peoples life and showing both respect and nuance to peoples death. Every episode has a message and while some kick you making you want to fight back, some will give you hope and others are just sad and that is okay too.

The main story is touching on its own with, trauma, violence, misunderstandings and a whole lot of regret truly has everything and more that one can expect and wish for from this type of drama. I Love the way this drama shows people of different ability as competent humans with emotions deserving respect but also in need of assistance. I also love how this drama tackels prejudice and controversial issues in today's society in an unapologetic yet beautiful way.

I was not annoyed at any one, never had the urge to pause, the humor in it hit just the right spot and all in all I loved it. Yes I did. This does not mean every second was perfect or that every singel actors acting was flawless it just means I liked the way it woke my emotions and made me feel so many different emotions in only 10 episodes.

What also made this drama great was that different episodes where kind of different generas so there was really not time to get bored. While some episodes where more emotional, other episodes kept me on my toes, some truly caught me of guard and supersized me and some even made me fall in love... but to be clear the romance truly is kept to a minimum.

This drama also taught me that even dead people communicate, we just have to listen and observe the objects they leave behind and that as long as some one is in your memory you will never be alone... kind of creepy but sweet and comforting.
Read More"
5,https://mydramalist.com/49231-move-to-heaven/reviews?xlang=en-US&page=,"Overall
10
Story
10
Acting/Cast
10
Music
9.5
Rewatch Value
10
OMG I LOVE THIS SHOW
I don't usually write reviews so I'm not sure how helpful this will be but this was hands down one of the best shows I have seen. If anyone ever asked me to name a show that made me cry the most, it is this show for sure!
It is heartwarming and beautiful.
The actors did a wonderful job with their roles. You could feel their emotions and getting completely absorbed into the drama was very easy.
The story was deep and meaningful and it was executed very well. It delivers a very simple message which most of us might overlook even though it's right in front of us.
And the special appearances never hurt!

I don't mind sitting down to rewatch the drama again right now!
Read More"
6,https://mydramalist.com/49231-move-to-heaven/reviews?xlang=en-US&page=,"Overall
9.5
Story
8.5
Acting/Cast
9.5
Music
9.0
Rewatch Value
5.0
don't cry, craft
i'm not sure how to correctly describe this drama or if there is a right way to perfectly capture words that sums up this drama because there isn't...

this drama almost feels like a kaleidoscopic view from a newborn witnessing different walks of life and circumstances. in other words, the different stories of the deceased and main characters geu ru, jeongu and songu... they all remind the viewers of what it's like to be human in an almost raw way (even taking in real life events).

one thing i can say is this almost felt impossible to binge because of the emotional impact most of the stories had on me. perhaps the situations the characters had are so similar to real life that it ignites heavy emotions. if anything, i'd crown this as the biggest tear jerker this year so far.

overall, this drama paints different stories and portrays various point of views and delivers great emotions. this drama's title should probably be changed into ""move to tears"" because *sobs*
Read More"
7,https://mydramalist.com/49231-move-to-heaven/reviews?xlang=en-US&page=,"Overall
10
Story
10
Acting/Cast
10
Music
6.0
Rewatch Value
10
Worth Every Minute and Tear Dropped
This is one of the best dramas I have ever seen. It is so wholesome and heartwarming. I loved every moment of it. If you loved Miracle in Cell No.7, prepare your tissue box because this one is times ten that...ten episodes of potiential triggers for endless ugly crying.

Honestly, the acting and storyline is impeccable. Everything is paced nicely and there are thorough twists and turns to keep things interesting. You'll find yourself invested from the get-go and longing for more when you finally notice you've already hit episode ten. Truly a beautiful and thoroughly thought out drama made to pull hearts and conjure up pools of tears.
Read More"
8,https://mydramalist.com/49231-move-to-heaven/reviews?xlang=en-US&page=,"Overall
10
Story
10
Acting/Cast
10
Music
10
Rewatch Value
10
Highly Recommend -- Illuminating Journey of the Power of Love
I wasn't sure what to expect with Move to Heaven. I mean, I read the premise of it, but how many times have we all done that only to find the show or movie is nothing like the synopsis described it. One thing is for sure, though, it was quite an emotional ride, one I hadn't felt since My Mister and Chocolate. And not only that but it's beautifully produced, with vivid colors and tones. I knew I would enjoy the drama for the mere fact that Lee Je Hoon was in it, and it's the main reason I decided to watch it since it wasn't really in my plan to watch list, to begin with; I'm glad I did.

There is no disputing the brilliance that is Tang Jun Sang as Han Geu Roo. But my favorite was Hong Seung Hee in her role as Yoon Na Moo. She was a blessing to have in and around Geu Roo throughout the drama in every sense of the word. I would be remiss not to mention Jung Ae Yun in the role of Madam Jung, the one character I disliked the moment I laid eyes on her. I mean, even before she uttered a word, and it never really got any better for her, no arc development or growth here, just pure greed. But with that said, the credit again goes to Jung Ae Yun and her ability to make me feel the way I did towards her character. Each character, the good and the bad leave an impact and makes Move to Heaven the great story that slowly and methodically unfolds on screen.

Everything about this drama works and works very well. From the touching stories in each of the commissioned trauma cleanings to the way Move to Heaven handles each case and the closure, care, and respect it provides to the dearly departed as well as those left behind to deal with the loss of their loved one. I truly commend the writer, the director, all the actors for bringing to life a drama about a young man who cannot change, whose whole life is anchored and defended by routine yet changes the lives of all those around him. And by the end of the first episode, I found myself feeling love for Han Geu Roo like he was related to me, which is a credit to Tang Jung Sang as an actor and how he plays the character. He doesn't play him as cute, lovable, or even pathetic, but a matter of factly, uninflected, unmoved except when his routine changes and he gets agitated until its balance is restored. And it's in those moments that I grew to love him even more than I had already started for what he was, and realized that's how the people around him felt about him too.

All the change in the drama belongs to Jo Sang Goo (Lee Je Hoon), who begins the drama as a me-first opportunist. But by the end, he learns to pay attention, listen, and be a little more patient while in the process gets to know the meaning of family and true love. Move to Heaven to me was about acceptance, unconditional love, and that being different is nothing to be afraid of but something to encourage and embrace. And it's a lesson we can all undoubtedly benefit from in our daily dealings with the people around us, be it family, friends, our neighbors, or mere strangers. Fantastic drama, and here is me wishing and optimistically waiting on the second season of this journey.
Read More"
9,https://mydramalist.com/49231-move-to-heaven/reviews?xlang=en-US&page=,"Overall
10
Story
10
Acting/Cast
10
Music
10
Rewatch Value
2.0
THE WARMTH OF BEING GLOOMY
First of all I rated it with 2.0 in rewatchable value for the reason of Drama Withdrawal. How can normal people watch it again for the 2nd time, like every episode I become a mess a sobbing jellybean watching it with tissues ready on the side. For once in my life on watching kdrama this was the only drama that I would take a break for each and every episode because i cant control my eyes from watering my cheeks damn THATS HOW SAD ITS IS. Overall the drama is very good because it talks about human penury, human guilt, longingness and everything that makes us a sponge of things around us based on our actions and interactions within the society also depicts life situation of kids with disabilities which is nice approach in giving awareness. KUDOS TO THE TEAM. but I think i can rewatch it anytime soon.
Read More"
