,title,review
0,https://mydramalist.com/40257-round-six/reviews?xlang=en-US&page=,"Overall
8.0
Story
7.5
Acting/Cast
9.0
Music
8.5
Rewatch Value
7.0
Strong Start, Weak Finish
Contrary to the popular opinion here, I really appreciated the extensive backstories of the characters. It effectively provided justifications for why the participants would engage in such an insane project, which is quite rare for the typical Death Game film (usually, the participants are lazily thrown into their circumstances due to some metaphysical element within the story or deus ex machina reasoning). I also enjoyed the softer social commentaries in the beginning of the film and the fairly realistic and reasonable depictions of the main characters. That is, none of the characters are overly virtuous or exceptionally talented, and they all act or respond appropriately to the situation at hand; I can see these characters in my day-to-day life. Finally, the cinematography and acting (of the main characters) were masterfully executed.
Where the series started to go seriously wrong was in the final few episodes when the filmmakers decided to use caricatures for their characters as if they were holding a contest to use as many tropes as possible to fit the bill of the caricature in question; at some point, I was not sure whether the series abruptly became a satire. Not only were these caricatures agonizing to watch, but the decisive shift in narrative presentation really killed the immersive experience evoked by the previous episodes. Additionally, the moral justifications for why the mastermind started the entire project were very banal, forced, and unconvincing; the creativity of the ""midnight bet,"" from which he grounds his perspective, is what you would expect from a #SocialExperiment Youtube video, not a Netflix produced K-drama.
All in all, for someone who does not enjoy the typical Death game flick, I found the series very entertaining and well made within the category, but beyond this, it is forgettable. Although the cast, cinematography and music scores were appropriate and exceptional, there was, unfortunately, nothing noteworthy about the screenplay and directing.
Read More"
1,https://mydramalist.com/40257-round-six/reviews?xlang=en-US&page=,"Overall
8.5
Story
8.0
Acting/Cast
9.0
Music
9.0
Rewatch Value
8.0
Winner Takes All
Squid game is a South Korean children’s playground game that was popular back in the 1980s. It is similar to hopscotch but with a more expansive playing area and team-based approach. It forms the basis of the game setting that is featured in Squid Game.

Production Details

The drama is written and directed by the award-winning Hwang Dong Hyuk, known for critically acclaimed films The Fortress and Silenced. Jung Jae Il, who is known for composing the score for Okja and Parasite, serves as the music director. Produced by Siren Pictures exclusively for Netflix, this is a pre-produced drama with all 9 episodes released worldwide on 17 September 2021. It is given an R-18 rating and contains sexual references, nudity, and violence. Strobing effects present in certain episodes (especially episode 4) may cause discomfort for photosensitive viewers. Other trigger warnings include scenes of violent deaths, as well as gratuitous blood and gore.

Premise and Plot

456 participants competing in a “Hunger Games meets Battle Royale” series of challenges modelled after traditional South Korean children’s playground games for a chance of winning the jackpot of 40 million won, rising up to 45.6 million won with the elimination of all other participants right to the last person standing.As for who the organisers are and the reason for the competition, all shall be revealed as the story unfolds..

The story revolves around the points of view of a number of characters who share one thing in common - they are in serious need of cold hard cash to resolve their respective predicaments. Central to the core narrative is the main character and protagonist, Seong Gi Hoon, a gambling addict down on his luck who is facing debt problems and child-custody issues, as well as dealing with his mother’s deteriorating health.

What I Liked

As expected of a Netflix original series, I enjoyed the production quality and values, unique set designs and costumes, exceptional cinematography especially during some of the stunning choreographed action sequences and the game or challenge settings.

The cast is outstanding, comprising veterans in Lee Jung Jae, Park Hae Soo, Heo Sung Tae, Kim Joo Ryung and Oh Young Soo, among others. The newcomer Jung Ho Yeon gives a decent debut performance complete with the North Korean accent. I was pleasantly surprised to see brief appearances by Gong Yoo and Lee Byung Hun. Even with limited screen time, their charisma absolutely shines through to light up the production.

The edge-of-the seat thrills and suspense plays out in a riveting pace. This drama is well worth the binge because it is as captivating as it is addictive to consume in a single seating. Moments of extreme tension are aplenty along with the heart-wrenching emotions which are deftly interspersed amidst the high-octane action sequences throughout. I particularly enjoyed the epic final showdown between the finalists in the concluding arc of the drama.

The music score composed by Jung Jae Il is sublime, along with classic compositions used courtesy of the Budapest Scoring Orchestra and Big Band. They include The Blue Danube by Johann Strauss II, Trumpet Concerto in E Flat Major by Franz Joseph Haydn and Tchaikovsky’s Serenade for Strings. A cover of Bart Howard’s Fly Me to the Moon also plays a major part as the BGM for one of the more stunning game sequences in episode 1.

What Could’ve Been Better

As much as I enjoyed the drama, I thought 9 episodes were somewhat overlong. 6 or 7 episodes would have made the storytelling more compact and compelling. A significant portion of the drama was taken up by the story-building of the main character as well as four other major supporting characters. I appreciated the respective backstories of tragic circumstances and such but those components impacted on the pacing of the more engaging aspects a little bit. In addition, the final episode did feel dragged out unnecessarily.

The characterization of the ML Seong Gi Hoon (no 456) wasn’t convincing to me, although I accepted it as part of the drama’s depiction of “character growth”. How an irresponsibly hopeless father, unfilial son, and washed-out gambling addict suddenly developed a moral compass, sense of righteousness, and leadership traits came across as somewhat unrealistic.

Overall

Notwithstanding the qualms I had and as long as expectations are tempered, Squid Game represents great entertainment value complete with a sufficient dose of suspense, thrills and excitement in a nicely packaged production that makes it the perfect binge-worthy viewing experience for an evening at home.
Read More"
2,https://mydramalist.com/40257-round-six/reviews?xlang=en-US&page=,"Overall
10
Story
10
Acting/Cast
10
Music
10
Rewatch Value
10
Hold onto your pants, it's going to be a wild ride...
This drama is probably the biggest shocker I’ve got this year. Since I’ve finished Devil Judge I thought that nothing good will happen to me this year in terms of kdramas and I’m so happy that I was wrong. I didn’t have high hopes, since I didn’t really know what to expect from it. And boy, was it a wild ride.

So the idea is pretty familiar and I think that’s what put me to sleep at first. Over four hundred most desperate people stand to a fight for life and death to win a ridiculous amount of money. They need to compete in a games that resemble child play but the slightest slip may result in a gruesome death.

The whole drama looks very innocent, with those live pastel colours everywhere. Contrasted with violence and blood that basically everywhere it all adds up to a very weird detached from reality feeling. And the tasks also seem pretty innocent. Just until machine guns fire up to kill anyone that break the rules of the game.

Let’s talk about acting. From the beginning till the end everything is absolutely perfect (I’ll quickly ignore English speaking actors, since we know not to expect anything from them. Let’s just say, I’ve seen much worse). We have fantastic Lee Jung Jae in the main role and Park Hae Soo that I’ve doubted before (loved him in Prison Playbook but still wasn’t sure about his acting skills) but no more. The rest is equally amazing, but I'd have to list the whole cast here. Let's just say there's no weak link here. And cameos are pure gold. I’ll refrain myself from spoiling who shows up here, but just wait for it.

And the whole premise of it. At first I thought we’ll see something similar to teen dystopian stories that were so popular past couple of years. You know, Hunger Games and the rest that emerged on the wave of it’s popularity. But this drama focuses more on the true human nature. What people can do when they have no other option but to fight. How far they’ll reach just to survive. And we see truly heartbreaking choices that our heroes must make. We quickly discover that they’re not so pure of heart that we thought at first. But who would be with a gun pointed to their face.

Overall this drama shook me to the core. I was glued to the screen for whole nine hours of it and honestly it doesn’t happen often. It kept me at the end of the seat with barely any rest, as the characters that had no time to relax I’ve also felt continuous pressure. I’m writing it shortly after finishing the last episode and I think that those emotions will stay with me for quite a while. This drama is a gem and I hope to see more like that.
Read More"
3,https://mydramalist.com/40257-round-six/reviews?xlang=en-US&page=,"Overall
7.0
Story
7.0
Acting/Cast
8.5
Music
8.5
Rewatch Value
5.0
""The poor lacks much, but the greedy lacks more.""
It's true that humanity survives on greed and as they state, there is no greater calamity than greed. A man's greed is like a snake that wants to swallow an elephant. From the synopsis, this drama might look like a survival game to you, but it's much more than that. Somehow, despite it's message the drama is just mediocre. Watch it with a major TRIGGER WARNING, if you are sensitive to gore and dark elements.

Squid game (Ojingeo) is an age old Korean game meant for kids where you have to play within marked boundaries with certain designated titles. You have to secure your title by hoping on one leg first and if you reach a certian point, you become the ""Royal Inspector"" who can use it's both legs. Now you have to just defense the opponent by any means and reach the peak to win. The drama uses this game as the main objective through a flashback in the beginning which is also the destination of the story journeying through sets of several games.

Ki Hoon (Lee Jung Jae), an unemployed and divorced man in his 40s lives with his mother working as a chauffeur and huge sum of money oweing to loansharks. Sang Woo (Park Hae Soo), is an SNU graduate who lost his money through invested stocks, eventually turning into a conman. Both of them are childhood friends who loved playing squid game with others kids. Both of them come across some kind of agents who trick them into a game where they can win a huge sum of money. Not knowing what exactly the game is, both of them choose to give it a try and land up in an unsual environment with 454 others among whom Ki Hoon is the last, i.e. 456.

Lee Jung Jae and Park Hae Soo are master actors in the industry which everyone is aware of. Other than them there are plenty of familiar faces as well; Jung Ho Yun, Wi Ha Joon, Heo Sung Tae, Kim Joo Ryung, Oh Young Soo are those prominent actors. There is an Indian actor Anupam Tripathi in the main character too.

Other than that there are 2 very big shots in the drama with 2-3 scenes so we can call that guest roles but trust me, they are 2 of the key characters in here. You won't find them in the cast list, just to be surprised watching the drama. So go ahead, haha.

The games are quite intriguing if you have not watched likes of it (Liar Games, Alice on the Borderland, etc). I wonder why the screenwriter cum director Hwang Dong Hyuk took 10 years to complete this story. I mean this drama is nothing sort of very wow or anything. Judging from all the aspects, it's just mediocre. The drama fails to provide proper side stories for the main roles in order to back their characters well.

Cinematography, which is very important for dark thrillers like this, was pretty beguile, hence keeping the viewer attached. The sound ending was apt for the mood and very suitable to the scenarios. The story progression is okay but becomes out of order or inconsistent at many points, especially the last 3 episodes. Some scenes were very firm and eye-catching but still......

I think all the hype about this drama lies on the fact that people here die like mere insects and as we know violence and bloodlust are what people love the most, lol. The twists are pretty predictable, particularly when you're an avid Kdrama fan, it's pretty much easier to guess the major plots of it.


The finale is very lousy. The games end in the beginning of the episode and becomes slow. The lame setup towards the ending, indicating for an another season, annoyed the shit outta me. The writer-director did a very poor job in that regard as well.

Soooo....overally, SQUID GAME is an average one time watch. The ending is not exactly an open one, like we can just assume on our own but in another way you might expect one in case the production hints at it. Otherwise, there is no particular and firm necessity of another season. Sure there are few questions that they left unanswered but I can't be certain about another season.
Read More"
4,https://mydramalist.com/40257-round-six/reviews?xlang=en-US&page=,"Overall
9.0
Story
9.0
Acting/Cast
9.0
Music
7.5
Rewatch Value
8.0
Better than Hollywood...
Korean kdramas and movies are truly a discovery during this time of pandemic and lockdowns. Their stories are so unique and a joy to watch. Oftentimes, there are lessons to be learned no matter the genre.

Squid Games is no different. Dark in theme, enjoyable to watch. This show has kept me on edge during each game. You never know how many will make it through to the next round. The setting for each scene was well though of and you can see that no expense was spared to make it as over the top as possible.

But more than just the games and the action, it shows what lengths some people would go through when in dire need for money. People from all walks of life may show the world a different side of themselves, but deep down, they are undergoing so many struggles just to survive.

If you are not squeamish at the sight of blood and gore, give this a try.
Read More"
5,https://mydramalist.com/40257-round-six/reviews?xlang=en-US&page=,"Overall
6.5
Story
7.0
Acting/Cast
9.0
Music
4.0
Rewatch Value
5.0
This review may contain spoilers
If you want to see this concept done well - watch Alice in Borderland
What is to like: the cast and set design is very good quality.
What I don't like:
The idea of the games according to the 'host' was to make them equal. They were anything but equal, just take the last game (crossing the bridge) as the perfect example - people that picked the first numbers had 0% chance of survival, whilst those at the end had almost guaranteed survival.
The 'organ selling' sub-plot went no-where.
The main charater was sold to us as this guy down on his luck. This is incorrect, he was just a pathetic gambling addict. I was actually happy his daughter was taken away. Not a character to root for.

I'm only writing this to make some people aware that this drama is just overhyped because it was produced in a more 'americanised' style. There weren't any signature korean OSTs to remember and there were a lot of senseless deaths (this is all too common in american shows). Overall, as a show it is pretty average but for a korean show it is pretty disappointing. Like the title says - Alice in Borderland beats this drama by a large margin for me.
Read More"
6,https://mydramalist.com/40257-round-six/reviews?xlang=en-US&page=,"Overall
9.0
Story
9.0
Acting/Cast
10
Music
9.0
Rewatch Value
9.5
beautiful and nerve-wracking at the same time.
Did not expect this will be terrifying about blood. I love the main story about your childhood game. the first episode may not be too interesting because most of it is still in the character introduction stage. but after episode 2 I couldn't stop watching it and finished this series in one night.
the cinematography is beautiful, the shots are well taken. for the acting of the actors is no doubt, they do it very professionally. a cameo from the ""class A"" actor makes the plot twist even more exciting, hehe.
my heart is racing really fast every game. it's very stressful but I still enjoy watching it. oh, one more thing, I've never watched any other survival game-themed movies/series, so this is the first time for me. this series is very adrenaline pumping LOL. :D
Read More"
7,https://mydramalist.com/40257-round-six/reviews?xlang=en-US&page=,"Overall
10
Story
9.0
Acting/Cast
10
Music
10
Rewatch Value
8.0
Greed brings out a man's real face
Was very excited about the drama since the trailer came out. Watched it all in one sitting without any break and all I can say is that it was worth it. Basically a mix of 'Hunger Games' and 'Alice in Borderland' but with a twist of its own keeping the Korean flavour of the games. The suspense was everything! The feeling of knowing what will happen next, who will survive, what the secrets are -keeps you watching the episodes one after another. So if you're questioning whether to watch it or not, my only response will be YES. DO IT!
Was this review helpful to you? Yes No"
8,https://mydramalist.com/40257-round-six/reviews?xlang=en-US&page=,"Overall
10
Story
10
Acting/Cast
9.5
Music
9.5
Rewatch Value
10
its so exiting!!!!!!!
so i just finished binging it with my husband and we loved it!!! it was so intense i was barely peeking out of my finger and it just almost scared the baby right out of me, and woah the twists in this one! i was not expecting a lot of that to happed, and i thought for sure so of the character were gonna live through it all but no no no how wrong was, my favorite character died i was so saddd and my husbands favorite lived though he was happy but sad for me and cried with me.

The games- yoooo who though of a plot where you play children's games? correction- children's games of death! the person who thought of that really should be praised!
So overall i loved it not much to complain about really haha
Read More"
9,https://mydramalist.com/40257-round-six/reviews?xlang=en-US&page=,"Overall
10
Story
10
Acting/Cast
9.5
Music
10
Rewatch Value
10
its amazinggggggg
just like all thrillers i loved this one just as much i am into bl's all the way so i don't watch much more than them but thriller! i loveee thrillers so this one like all the other death game ones was amazing, i love how they made it unique by the games being not normal death games but children's death games! it was insane! absolutely insane, so intense i was on the edge of my seat almost the whole time and when id relax id tense up again in a second it truly was a thriller and a terror to say.
i absolutely loved it daebakkkkkk!
Was this review helpful to you? Yes No"
